tipo,subtipo,ubicacion,ciudad,hora,lat,lon
POLICE,,Ruta G-78 / Camino a Melipilla,,2025-04-28T19:14:14,-33.634695,-70.877097
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Alcalde Fernando Castillo Velasco,La Reina,2025-04-28T19:22:50,-33.452178,-70.533897
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Retorno > Maipú,,2025-04-28T18:39:10,-33.55117,-70.791559
HAZARD,HAZARD_ON_ROAD_OBJECT,Acceso a Costanera Norte > Poniente,,2025-04-28T18:46:11,-33.412481,-70.727433
ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida > El Rosal,,2025-01-02T12:48:03,-33.492763,-70.763336
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.44766,-70.667388
POLICE,POLICE_HIDING,Estrella Polar,Puente Alto,2025-04-28T19:11:44,-33.621789,-70.607286
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,La Montaña,Lampa,2025-04-28T19:15:14,-33.315258,-70.727998
ACCIDENT,,Guadalajara,Lo Espejo,2025-04-28T18:59:34,-33.518285,-70.680627
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Kennedy,,2025-04-28T19:16:23,-33.409104,-70.604765
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.444874,-70.653949
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.472527,-70.748497
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T04:44:57,-33.433401,-70.723618
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Paul Harris,Las Condes,2025-04-28T18:53:44,-33.396624,-70.539991
POLICE,POLICE_WITH_MOBILE_CAMERA,San Diego,Santiago,2025-04-28T17:51:10,-33.446702,-70.65115
JAM,JAM_HEAVY_TRAFFIC,Independencia,Puente Alto,2025-04-28T19:20:06,-33.600892,-70.580808
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.473797,-70.748721
JAM,JAM_HEAVY_TRAFFIC,Salida 21 > General Velásquez / Sur,,2025-04-28T19:15:29,-33.414236,-70.692312
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.444932,-70.654177
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_OBJECT,Av. Costanera Sur,Quinta Normal,2025-04-28T17:57:09,-33.409021,-70.703537
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.470274,-70.748114
ROAD_CLOSED,ROAD_CLOSED_EVENT,Puerto Madero,Pudahuel,2025-04-17T15:39:44,-33.44786,-70.777215
JAM,,Autopista Central,,2025-04-28T18:58:47,-33.447476,-70.66039
JAM,,Av. Manuel Antonio Matta,Santiago,2025-04-28T19:15:30,-33.460127,-70.652875
ROAD_CLOSED,ROAD_CLOSED_EVENT,Santo Domingo,Santiago,2025-04-28T18:54:50,-33.438614,-70.682057
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Mackenna,Renca,2025-01-06T12:05:32,-33.406206,-70.745639
POLICE,,Compañía de Jesús,Santiago,2025-04-28T19:21:17,-33.439239,-70.658626
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-26T21:08:54,-33.382259,-70.682391
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Américo Vespucio,Cerrillos,2025-04-28T19:07:49,-33.509985,-70.722568
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.473295,-70.748637
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta 79,,2025-04-28T19:01:23,-33.60698,-70.603811
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Vicuña Mackenna,Providencia,2025-04-28T19:20:23,-33.444029,-70.63313
CHIT_CHAT,,Arturo Gonzálvez,Macul,2025-04-28T19:14:05,-33.491386,-70.590825
JAM,JAM_HEAVY_TRAFFIC,Av. Manquehue,Las Condes,2025-04-28T18:54:39,-33.406475,-70.568034
JAM,JAM_HEAVY_TRAFFIC,Av. Costanera Andrés Bello,Providencia,2025-04-28T19:17:13,-33.435774,-70.632356
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.447374,-70.666404
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Vitacura > Oriente,Providencia,2025-02-13T19:25:43,-33.417704,-70.604637
HAZARD,HAZARD_ON_ROAD,San Gregorio,La Granja,2025-04-28T19:22:55,-33.537284,-70.633653
POLICE,POLICE_WITH_MOBILE_CAMERA,Acceso a Autopista Central > Sur,,2025-04-28T19:10:49,-33.425559,-70.670761
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Carmen Sylva,Providencia,2025-04-28T18:50:44,-33.425482,-70.605676
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:23:34,-33.388947,-70.677101
POLICE,,Av. Santa Rosa,Santiago,2025-04-28T19:10:02,-33.477317,-70.642434
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446029,-70.661116
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-06T13:21:43,-33.383685,-70.681238
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Alonso de Camargo,Las Condes,2025-04-28T19:08:18,-33.420836,-70.564032
ROAD_CLOSED,ROAD_CLOSED_EVENT,Las Acacias,"Malloco, Peñaflor",2025-04-16T14:53:46,-33.617869,-70.875472
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Lo Espejo,La Cisterna,2025-04-28T19:06:54,-33.545429,-70.668256
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446785,-70.664083
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Seis,Cerrillos,2025-04-28T19:03:08,-33.48154,-70.692391
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Macul,Macul,2025-04-28T19:14:34,-33.474117,-70.598847
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Viel,Santiago,2025-04-28T18:42:40,-33.463046,-70.657173
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-02T12:26:45,-33.474319,-70.758188
ROAD_CLOSED,ROAD_CLOSED_EVENT,Santa Amalia,La Florida,2025-04-28T18:42:07,-33.543559,-70.580354
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,,,2025-04-28T16:48:38,-33.292388,-70.73379
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:16,-33.471579,-70.750208
POLICE,,Ruta 5 Norte,,2025-04-28T18:56:24,-33.326109,-70.718131
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:01:24,-33.478863,-70.749383
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:23:34,-33.388526,-70.677877
POLICE,,Autopista Central,,2025-04-28T19:20:45,-33.426076,-70.669649
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Paso Superior Lo Pinto,,2025-04-28T19:21:04,-33.273207,-70.741125
CHIT_CHAT,,Av. Salvador,Providencia,2025-04-28T19:17:14,-33.434378,-70.626267
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.447463,-70.664854
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta G-16,,2025-04-28T19:07:26,-33.376016,-70.748686
CHIT_CHAT,,Av. Ricardo Cumming,Santiago,2025-04-28T19:15:40,-33.43516,-70.668865
JAM,JAM_HEAVY_TRAFFIC,Paul Harris,Las Condes,2025-04-28T19:00:11,-33.405295,-70.538186
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Carlos Valdovinos,San Joaquín,2025-04-28T18:08:33,-33.485373,-70.626172
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Santa Leonor,Padre Hurtado,2024-11-14T19:06:39,-33.562795,-70.807189
JAM,JAM_HEAVY_TRAFFIC,Concón,Estación Central,2025-04-28T19:09:06,-33.455976,-70.695524
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Macul,2025-04-28T19:07:06,-33.506316,-70.589855
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T04:44:57,-33.433864,-70.721805
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446181,-70.66173
JAM,,El Avellano,La Pintana,2025-04-28T19:09:45,-33.558806,-70.645453
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T04:44:57,-33.432637,-70.727491
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446398,-70.66256
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Vicuña Mackenna,San Joaquín,2025-04-28T19:18:59,-33.477251,-70.622502
JAM,JAM_HEAVY_TRAFFIC,Av. Troncal San Francisco,Puente Alto,2025-04-28T18:52:22,-33.575549,-70.580097
POLICE,,Juan de Bastidas,Pedro Aguirre Cerda,2025-04-28T18:35:14,-33.477713,-70.660517
ROAD_CLOSED,ROAD_CLOSED_EVENT,General Bustamante,Providencia,2025-04-02T12:21:11,-33.437467,-70.632905
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Salvador,Providencia,2025-04-28T19:22:33,-33.43553,-70.625916
POLICE,POLICE_HIDING,Av. Santa Rosa,Maipú,2025-04-28T19:21:21,-33.482815,-70.737887
JAM,JAM_STAND_STILL_TRAFFIC,Salida 1b > Estoril,,2025-04-28T19:21:46,-33.38537,-70.536182
POLICE,,Av. San Carlos,Puente Alto,2025-04-28T19:19:13,-33.596857,-70.562636
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.470415,-70.748132
POLICE,,Eyzaguirre,San Bernardo,2025-04-28T18:28:59,-33.593016,-70.705447
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Las Condes,Las Condes,2025-04-28T18:53:29,-33.385268,-70.535951
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Apóstol Santiago,Renca,2025-04-28T18:42:43,-33.397388,-70.699277
JAM,JAM_STAND_STILL_TRAFFIC,Av. Manuel Rodríguez,Santiago,2025-04-28T19:01:33,-33.455443,-70.657053
JAM,JAM_HEAVY_TRAFFIC,Av. Vicuña Mackenna,Providencia,2025-04-28T19:16:14,-33.438267,-70.634935
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Merced,Santiago,2025-04-28T19:20:11,-33.436875,-70.637564
HAZARD,HAZARD_ON_ROAD,San Eugenio,San Bernardo,2025-04-28T19:06:53,-33.562003,-70.721268
ROAD_CLOSED,ROAD_CLOSED_EVENT,Puerto Madero,Pudahuel,2025-04-17T15:40:36,-33.450796,-70.781418
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T04:44:57,-33.433054,-70.725365
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,San Carlos de Apoquindo,Las Condes,2025-04-28T19:16:58,-33.399492,-70.510217
CHIT_CHAT,,General John O'Brien,Vitacura,2025-04-28T19:01:03,-33.398729,-70.599285
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta 79,,2025-04-28T18:53:33,-33.576473,-70.611678
POLICE,,Mateo de Toro y Zambrano,San Bernardo,2025-04-28T19:10:39,-33.611797,-70.708708
ACCIDENT,,Vicente Pérez Rosales,La Reina,2025-04-28T18:41:00,-33.44012,-70.552371
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Alonso de Córdova,Las Condes,2025-04-28T19:00:41,-33.406211,-70.576985
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.445034,-70.65681
CHIT_CHAT,,Av. Santa Rosa,Santiago,2025-04-28T19:05:49,-33.454583,-70.643783
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.444497,-70.654319
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,San Alberto Hurtado,Estación Central,2025-04-28T19:22:29,-33.454597,-70.690905
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.474075,-70.748767
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Francisco Meneses,Ñuñoa,2025-04-28T18:48:01,-33.471296,-70.616566
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Las Acacias,San Bernardo,2025-04-28T18:56:14,-33.558601,-70.713736
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T17:44:42,-33.614047,-70.875938
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Américo Vespucio,Pudahuel,2025-04-28T18:24:44,-33.422438,-70.788679
JAM,JAM_STAND_STILL_TRAFFIC,Av. Vicuña Mackenna,Providencia,2025-04-28T19:15:36,-33.439313,-70.634628
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Macul,Macul,2025-04-28T18:25:48,-33.489831,-70.599687
ROAD_CLOSED,ROAD_CLOSED_EVENT,Salida > San Javier,,2025-02-01T00:55:37,-33.621131,-70.859475
HAZARD,HAZARD_ON_ROAD_OBJECT,Copiapó,Santiago,2025-04-28T18:43:34,-33.453086,-70.636073
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.44569,-70.659719
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T14:59:07,-33.396267,-70.671402
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446707,-70.663774
CHIT_CHAT,,Av. Presidente Eduardo Frei Montalva,Independencia,2025-04-28T19:23:03,-33.425519,-70.670773
POLICE,,Copec,Vitacura,2025-04-28T19:08:49,-33.375399,-70.532381
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Presidente Eduardo Frei Montalva,Lampa,2025-04-28T19:10:01,-33.291659,-70.733269
ROAD_CLOSED,ROAD_CLOSED_EVENT,Nueva Imperial,Quinta Normal,2025-04-28T18:45:35,-33.444961,-70.694568
JAM,,El Parque Poniente,Pudahuel,2025-04-28T19:15:22,-33.428685,-70.800588
POLICE,,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-28T18:29:33,-33.444581,-70.65277
HAZARD,HAZARD_ON_ROAD,El Regidor,Las Condes,2025-04-28T19:09:46,-33.415889,-70.596396
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446548,-70.663149
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Santa Leonor,Padre Hurtado,2024-11-14T19:06:39,-33.560919,-70.809294
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Olmos,"Malloco, Peñaflor",2025-04-16T04:10:29,-33.616932,-70.875204
CHIT_CHAT,,Ismael Valdés Vergara,Santiago,2025-04-28T19:08:11,-33.435929,-70.643467
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,San Gregorio,La Granja,2025-04-28T19:22:45,-33.537326,-70.632714
JAM,JAM_STAND_STILL_TRAFFIC,Ruta G-30 / Camino a Lonquén,,2025-04-28T18:53:30,-33.546478,-70.74561
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Alberto Edwards,Quinta Normal,2025-04-28T17:57:42,-33.446137,-70.694564
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta G-68 / Camino a Valparaíso,,2025-04-28T18:40:47,-33.548685,-70.847712
POLICE,,Av. Padre Alfredo Arteaga,Lo Barnechea,2025-04-28T19:19:57,-33.356063,-70.510777
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Libertador Bernardo O'Higgins,Estación Central,2025-04-28T19:00:06,-33.452092,-70.683568
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.392827,-70.673901
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Nororiente,,2025-04-28T19:11:04,-33.309859,-70.629135
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446675,-70.663651
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Latadía,Las Condes,2025-04-28T18:35:07,-33.428561,-70.576072
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T17:44:42,-33.614812,-70.876155
POLICE,,Av. Salvador,Providencia,2025-04-28T18:53:43,-33.434722,-70.626165
JAM,,Lo Marcoleta,Quilicura,2025-04-28T19:20:11,-33.358736,-70.73962
JAM,JAM_HEAVY_TRAFFIC,Av. Vicuña Mackenna,Providencia,2025-04-28T19:19:42,-33.444235,-70.633074
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central,,2025-04-28T19:12:15,-33.391745,-70.688781
JAM,JAM_STAND_STILL_TRAFFIC,Av. Lo Espejo,Lo Espejo,2025-04-28T19:19:12,-33.535047,-70.696432
JAM,,Av. Ossa,Ñuñoa,2025-04-28T19:17:07,-33.440418,-70.573036
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.447066,-70.665194
JAM,JAM_STAND_STILL_TRAFFIC,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-28T18:42:43,-33.44766,-70.666052
POLICE,,Ingeniero Eduardo Domínguez,Maipú,2025-04-28T19:10:17,-33.492219,-70.773531
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-28T19:22:37,-33.597998,-70.84545
ROAD_CLOSED,ROAD_CLOSED_EVENT,Nueva Imperial,Quinta Normal,2025-04-28T18:43:16,-33.444711,-70.693521
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. San Pablo,Pudahuel,2025-02-26T19:10:23,-33.443729,-70.784164
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 76 / Camino a Melipilla,,2025-04-28T19:12:41,-33.536327,-70.77016
HAZARD,HAZARD_ON_ROAD,Ruta G-16,,2025-04-28T17:43:43,-33.376118,-70.748285
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 5 Norte,,2025-04-28T19:03:05,-33.328561,-70.717029
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Padre Hurtado,San Bernardo,2025-04-28T18:31:53,-33.600425,-70.681451
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-28T19:10:57,-33.48402,-70.7284
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Irene Morales,Santiago,2025-04-28T19:20:24,-33.436973,-70.636717
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Sucre,Ñuñoa,2025-04-28T19:13:48,-33.448116,-70.600513
CHIT_CHAT,,Av. Manuel Antonio Matta,Santiago,2025-04-28T19:14:53,-33.459018,-70.647067
POLICE,,Gran Avenida José Miguel Carrera,La Cisterna,2025-04-28T19:00:05,-33.527898,-70.661878
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Príncipe de Gales,La Reina,2025-04-28T19:20:24,-33.440247,-70.544549
POLICE,,Exposición,Santiago,2025-04-28T19:06:42,-33.45391,-70.678028
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T17:44:42,-33.613657,-70.875833
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.447716,-70.66759
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.472782,-70.748545
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471202,-70.748263
JAM,JAM_HEAVY_TRAFFIC,Mariano Sánchez Fontecilla,Peñalolén,2025-04-28T18:59:18,-33.488551,-70.558078
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta G-30 / Camino a Lonquén,,2025-04-28T18:53:17,-33.638992,-70.814813
POLICE,,Av. Virginia Subercaseaux,Buin,2025-04-28T19:09:47,-33.646106,-70.631822
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-01-20T04:44:57,-33.434109,-70.72102
JAM,JAM_HEAVY_TRAFFIC,Salida 8B > La Serena / Ruta 5 Norte,,2025-04-28T19:10:53,-33.366048,-70.699473
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.395503,-70.672108
POLICE,,Av. Observatorio,La Pintana,2025-04-28T19:01:13,-33.565528,-70.633358
CHIT_CHAT,,Av. El Olimpo,Maipú,2025-04-28T19:16:39,-33.509478,-70.775546
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-02T12:26:45,-33.474138,-70.756898
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 68,,2025-04-28T19:22:56,-33.450899,-70.752797
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 78,,2025-04-28T18:36:24,-33.653723,-70.887603
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta 79,,2025-04-28T18:52:20,-33.567954,-70.613129
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
JAM,JAM_HEAVY_TRAFFIC,Estoril,Las Condes,2025-04-28T19:17:15,-33.38516,-70.532253
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:21:44,-33.396926,-70.670756
POLICE,,Av. Francisco Bilbao,Las Condes,2025-04-28T19:10:28,-33.428694,-70.539796
JAM,JAM_STAND_STILL_TRAFFIC,Av. Ricardo Lyon,Providencia,2025-04-28T18:59:41,-33.422426,-70.609627
POLICE,POLICE_HIDING,Av. Presidente Eduardo Frei Montalva,Independencia,2025-04-28T18:33:58,-33.425522,-70.670766
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.44576,-70.657417
POLICE,,San Alfonso,Santiago,2025-04-28T19:04:47,-33.453982,-70.675969
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T19:37:35,-33.441051,-70.789626
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
POLICE,,Av. Poeta Pedro Prado,Quinta Normal,2025-04-28T19:23:52,-33.432017,-70.687192
ROAD_CLOSED,ROAD_CLOSED_EVENT,Negrete,Conchalí,2024-12-17T14:59:07,-33.396267,-70.671402
CHIT_CHAT,,Exposición,Santiago,2025-04-28T19:23:19,-33.454768,-70.678092
POLICE,,Gran Avenida José Miguel Carrera,La Cisterna,2025-04-28T19:00:05,-33.527918,-70.661884
POLICE,,Agustinas,Santiago,2025-04-28T19:25:10,-33.441104,-70.654128
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Av. Manquehue Sur,Las Condes,2025-04-28T19:24:30,-33.420752,-70.564266
JAM,,Lo Marcoleta,Quilicura,2025-04-28T19:19:40,-33.358842,-70.740006
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Pdte. Jorge Alessandri Rodríguez,San Bernardo,2025-04-28T19:11:10,-33.625169,-70.71461
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Central - Eje Gral. Velásquez,,2025-04-28T19:19:22,-33.460286,-70.688802
HAZARD,HAZARD_ON_ROAD,Camino San Francisco de Asís,Las Condes,2025-04-28T19:25:12,-33.375496,-70.515902
POLICE,,Ruta 5 Norte,,2025-04-28T19:01:23,-33.327745,-70.717612
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T19:35:42,-33.44144,-70.790116
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,San Ramón,2025-04-28T19:19:55,-33.541569,-70.642238
CHIT_CHAT,,José Miguel de la Barra,Santiago,2025-04-28T19:19:02,-33.43739,-70.643449
JAM,,Ruta 5 Norte,,2025-04-28T19:15:52,-33.362253,-70.702162
POLICE,,,Las Condes,2025-04-28T19:14:33,-33.428429,-70.540091
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Santa Marta,Maipú,2025-04-28T19:18:44,-33.528995,-70.758394
POLICE,,Agustinas,Santiago,2025-04-28T18:31:23,-33.440423,-70.646818
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Acceso a Autopista Vespucio Sur,,2025-04-28T18:58:57,-33.504444,-70.732088
POLICE,,Av. El Peñón,Puente Alto,2025-04-28T19:21:23,-33.57969,-70.559555
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.470679,-70.748175
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta G-30 / Camino a Lonquén,,2025-04-28T18:06:22,-33.554223,-70.752533
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
POLICE,,Estrella Polar,Puente Alto,2025-04-28T19:11:51,-33.621789,-70.607289
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446171,-70.661693
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Sur,,2025-04-28T19:23:31,-33.539451,-70.655037
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.47558,-70.748952
ACCIDENT,ACCIDENT_MINOR,Rinconada,Maipú,2025-04-28T18:40:06,-33.508893,-70.769315
POLICE,,Av. Recoleta,Huechuraba,2025-04-28T19:23:48,-33.377263,-70.638115
